stem,label
aplikasi klasifikasi statu gizi balita mempermudah dilakukannya kontrol perkembangan statu gizi balita penelitian kecamatan arosbaya tepatnya puskesma arosbaya aplikasi media informasi diisi informasi berkaitan puskesma arosbaya menentukan statu gizi balita aplikasi metod kohonen self organ map mengambil data puskesma arosbaya paramet usia jeni kelamin badan berat badan metod ksom menentukan cluster dibuatlah rule menentukan klasifikasi data kela tertentuumumnya statu gizi balita paramet penelitian paramet hasil klasifikasi dibagi 3 kela kela 1 statu gizi kela 2 statu gizi normal kela 3 statu gizi normal hasil penelitian 8817 82 balita balita berstatu gizi 86 delapan balita balita berstatu gizi normal 323 balita balita berstatu gizi nilai learn rate mse masingmas 009436 0000792353 nilai akurasi sencit specif 100kata kunci kohonen self organ map statu gizi balita puskesma arosbaya,komputasi
penelitian membaha perancangan sistem informasi perencanaan produksi persediaan bahan baku tinta metod eoq econom order quantiti pt inktech indahmulya menjalankan rencana produksi perencanaan produksi sederhana didasarkan pengalaman produksi periodeperiod perusahaan rencana produksi diterapkan optim menentukan persediaan barang pengetahuan barang dibutuhkan period peramalan metod peramalan metod singl exponenti smooth metod singl move averag metod peramalan kebutuhan bahan baku period hasil penelitian mengkonfirmasikan menentukan tinta pmg diproduksi konsisten metod peramalan singl exponenti smooth nilai mse 01 nilai menentukan materi produksi dibutuhkan metod econom order quantiti eoq hasil uji coba sistem didapatkan hasil biaya persediaan terendah kebutuhan bahan baku period,rpl
prediksi rencana kerja perusahaan efektif efisien orang komput permintaan konsumen asesori komput otomati penjualannya meningkat dibutuhkan sistem memprediksi penjualan minggunya perusahaan keuntungan maksim meramalkan pejualan asesori komput digunakanlah metod peramalan singl exponenti smooth se metod oldinari least squar ol hasil peramalan dihitung dibandingkan mean squar error mse hasil error terkecil peramalan terbaik hasil te perhitungan peramalan diambil kesimpulan prose peramalan penjualan asesori komput metod singl exponenti smooth se oldinari least squar ol diterapkan studi sky disk surabaya ratarata mse 52575 ratarata mape 09463,komputasi
pemetaan tim nasion percepatan penanggulangan kemiskinan tnp2k 2011 kabupatenkabupaten pulau madura memiliki kemiskinan wilayah priorita 1 2 penanganan kerentanan pangan penuli sistem informasi geografi pemetaan wilayah berdasarkan tingkat kesejahteraan metod fuzzi mamdani metod mengatasi keterlibatan objek memiliki ketidakpastian sistem informasi geografi tahapan prose perhitungannya pembentukan himpunan fuzzi aturan fungsi implikasi komposisi aturan defuzzyfikasi nilai saja diimplementasikan kedalam pemetaan informasi diperolah cepat efisien uji coba sistem kec tragah kec gali tingkat kesejahteraannya pemetaan berwarna merah nilai kesejahteraan saja saja 00 kec kamal saja 622 kec tanah merah saja 571 kec modung saja 6150 kec arosbaya saja 614 kec sepuluh saja 567 kec klampi saja 6500 kec konang saja 637 kec geger saja 557 kec labang saja 566 kec blega saja 559 kec kwanyar saja 604 kec burneh saja 5610 kec socah saja 608 kec tanjung bumi saja 577dan kec kokop saja 574 tingkat kesejahteraannya pemetaan berwarna kune kec bangkalan saja 685 tingkat kesejahteraanya pemetaan berwarna hijaukata kunci sistem informasi geografi fuzzi mamdani tingkat kesejahteraan,rpl
permintaan straw sperma beku sapi menghasilkan bibit unggul bidang peternakan dina kelautan perikanan peternakan dkpp sampang menentukan banyaknya straw dibutuhkan permintaan stok straw tersedia memenuhi permintaan peternak sapi persediaan straw data data penggunaan straw kabupaten sampang januari 2008 desemb 2011 peramalan kebutuhan straw prose kebutuhan straw metod peramalan sistem metod radial basi function network rbfn penentuan hidden node kmean cluster metod kmean ketepatan penentuan nilai centroid akurat mudah penentuannya random penentuan nilai error mape mean absolut percentag error mse mean squar error uji coba sistem sistem memprediksi kebutuhan straw kedepan evaluasi kinerja sistem nilai mape mse terkecil diperoleh cluster3 nilai mape 1012 mse 00081,komputasi
pengetahuan bahasa inggri jaman globalisasi salah sarana berkompetisi bidang seringkali prose pembelajaran berjalan lancar kurangnya metod pembelajaran interaktif berangkat permasalahan dibangunlah game berunsur edukasi game berunsur edukasi menyenangkan mudah sulit dimainkan salah satunya penerapan artif inteleg kecerdasan buatan penelitian pemain tantangan sesuai kemampuannya pelevelan mandiriauto level pemain frustasi sulit bosan mudah metod game pelevelan mandiri metod finit state machin fsm diimplementasikan kedalam game engin xna game pembelajaran bahasa inggri speak read memanfaatkan teknolog speech recognit didalam xna game studio uji coba sistem responden menghasilkan menjadikan game salah media pembelajaran terciptanya game menarik game adaptif penerapan perlevelan mandiri penggunaan speech recognit meningkatkan kemampuan berbicara bahasa inggri kunci educ game automat level fsm finit state machin xna game engin speech recognit,komputasi
kabupaten bangkalan memiliki lahan pertanian selua 9868338 ha 7903 lua kabupaten bangkalan lahan sawah tekni selua 195649 ha tegal selua 7175198 ha lahan kere mencapai 7799963 ha tersebar kecamatan topografi datar berbukit pembangunan pertanian mengalami hambatan kesuburan tanah rendah pembangunan pertanian tradision memerhatikan aspek kesesuaian lahan tanaman tuga dikembangkan sistem informasi pemetaan tanaman pertanian kabupaten bangkalan berbasi lahan penentuan jeni tanaman sistem berpedoman hasil analisa kriteria kesesuaian jeni lahan jeni tanaman metod match dina pertanian peternakan balai penyuluhan pertanian bpp kabupaten bangkalan data diperoleh diolah data spasial peta lokasi tanaman memanfaatkan googl map aplikasi pemetaannya aplikasi googl map dipilih memudahkan menentukan lokasi detail penerapan aplikasi sistem informasi membantu pengguna petani perencanaan pemilihan jeni tanaman sesuai dikembangkan kecamatan meningkatkan produktivita kuantita kualita pertanian kabupaten bangkalan kunci kabupaten bangkalan sistem informasi googl map lahan tanaman,rpl
pengenalan tulisan tangan salah cabang pengenalan pola carakan tulisan komplek memiliki karakteristik unik dibandingkan tulisan latin dituli tulisan tangan faktor menyebabkan prose pengenalan tulisan carakan sulit variasi bentuk tulisan carakan memiliki kemiripan huruf kesalahan prose klasifikasi penelitian dibangun sistem pengenalan tulisan tangan real time dimana prose ekstraksi ciri metod domin point ciri karakt masukan metod dasarnya sistem membaca arah goresan pena didasarkan kumpulan titik prose klasifikasi pengenalan karakt fine classif prose pengenalan tahap penilaian prakandidat menyeleksi kandidat pencocokan karakt prose sistem cepat prose pengenalan uji coba sistem hasil terbaik pengenalan citra huruf tulisan tangan carakan diperoleh data pelatihan 600 citra data uji coba skenario 3 akurasi 90 hasil terendah diperoleh data pelatihan 200 citra data uji coba skenario 1 akurasi 40 hasil akurasi ratarata sembilan skenario 6767kata kunci handwrit recognit carakan domin point fine classif,komputasi
batik seni kehidupan masyarakat indonesia keanekaragaman batik beras wilayah diseluruh indonesia menyimbolkan karakteristik ciri pola batik berbedabeda masingmas daerah batik tumbuh berkembang tuga berhasil sistem perolehan citra berbasi isi spci ciri tekstur bertujuan ciri pola batik spci metod teknik pencarian gambar citra similar perbandingan citra queri citra basi data penelitian ciri tekstur prose pencarian kemiripan delapan wilayah citra batik berbeda cirebon bali bangkalan pamekasan sumenep yogyakarta solo pekalongan obyek perolehan citra berbasi isi metod penelitian berbasi tekstur kasar lembut metod wavelet haar wavelet haar metod dimana citra didekomposisi 4 ll boleh hl hh masingmas ditentukan nilainya hasil ekstraksi fitur pengukuran kemiripan citra basi data metod euclidean distanc citra queri citra basi data 200 citra delapan kela citra didalamnya citra tertinggi hasil uji coba skenarioskenario penelitian diambil kesimpulan akurasi tertinggi kela bangkalan cirebon pamekasan solo citra dihasilkan perhitungan akurasi 8 citra 10 citra terbaik ditampilkan berdasarkan fitur citra rough fitur tekstur kasar lembut hasil nilai akurasi tertinggi 80,komputasi
obat salah kebutuhan rumah sakit kebutuhan pengumpulan data obat dihadapi farmasi memiliki kewenangan pengadaan obatobatan rumah sakit dari h selamat martodirdjo pamekasan rangka menjamin ketersediaan obat mengatasi kebutuhan obat sesuai dibutuhkan rangka memenuhi tingkat kebutuhan obat meramalkan pasokan obat data data menentukan nilai kesalahan pelatihan metod penelitian metod memprediksi kebutuhan obat jaringan syaraf algoritma backpropag penambahan fungsi lyapunov penambahan fungsi memecahkan backpropag standar lambat mencapai konvergensidari uji coba 3 skenario didapatkan hasil paramet terbaik peramalan nama obat ambroxol nilai 13 learn rate 04 epoch125 memperoleh nilai mape 27 obat bisoprolol tab 5mg nilai 2 learn rater 05 epoch 150 memperoleh nilai mape 294089 obat cefixim cap 100mg nilai 4 learn rate 02 epoch 100 memperoleh nilai mape 110466,komputasi
abstrakperkembangan teknolog manusia merasakan pengalaman nyata dunia materi teknolog teknolog virtual realiti teknolog virtual realiti diterapkan bidang salah satunya didalam dunia pembelajaran didalam penelitian pembelajaran prose hujan dikema didalam simulasi virtual realiti tujuan utama pengembangan virtual realiti menirukan alam nyata dunia maya kedekatan imitasi animasi realita dunia maya kehadiran teknolog virtual realiti dimanfaatkan semaksim kehidupan seharihari didalam penelitian ditetapkan perilaku objek kegiatan prose hujan kegunaan second life platform menghidupkan konsep pembelajaran prose hujan 3 dimensi second life memadai memvisualisasikan bentuk 3d second life platform mendukung pembelajaran hasil uji coba visualisasi responden pembelajaran visualisasi prose hujan berbeda menarik mudah dimengerti kunci virtual realiti vr multimedia prose hujan second life,rpl
teknolog mobil game berkembang pesat mobil game memiliki peminat kalangan keragaman variasinya dasar pengembang mengembangkan mobil game penelitian game fight platform android game fight salah genr video game dimana player mengontrol karakt layar permainan pertarungan jarak close combat lawan game fight mengimplementasikan metod ngram metod ngram diterapkan pembuatan pergerakan npc non playabl charact bertarung npc memprediksi gerakan lawan metod ngram 30 gerakan player npc memprediksi 9 gerakan prediksi akurat banyaknya key tercipta 6 9 prediksi gerakan gerakan ke20 gerakan ke30 metod cenderung npc bertahan player bergerak agresif menyerang hasil pengujian game fight berjalan emul smartphon android memiliki resolusi screen 320 kali 480 pixel aplikasi game berjalan lancar tipe smartphon android memiliki resolusi screen 320 kali 480 pixel tampilannya sempurna,komputasi
pengukuran kinerja prose organisasi menetapkan paramet hasil dicapai program investasi akusisi pengukuran kinerja perusahaan indik peningkatan penurunan indek produktivita tolak ukur perusahaan mengukur kinerjanya pengukuran kinerja salah satunya diterapkan pt preshion engin plastec surabaya menguasai pasar mempertahankan pelanggannya perform prism metod mempertimbangkan kebutuhan stakehold dijadikan dasar menyusun key perform indic kpi kpi dibobotkan anp score object matrix omax indek produktivita kinerja perusahaan hasil penelitian mengevaluasi kinerja pt preshion engin plastec surabaya didapatkan 6 stakehold 19 subkriteria kpi 19 kpi kpi profit growth bobot normal 005307 kpi rapat bobotnya rendah 005262 indek produktivita perusahaan 2010 mengalami penurunan 029642 2009 diakibatkan 15 kpi pencapaiannya dibawah target 2011 indek produktivita perusahaan mengalami kenaikan 2010 0420018,komputasi
internet berkembang cepat internet bergabung situ jejar sosial bermain game onlin belanja shop onlin download brows infoinfo dibutuhkan dunia pendidikan meramaikan dunia internet pembelajaran jarak virtual class game pendidikan lainlain tuga membangun aplikasi virtual class matematika siswa sampai berbasi second life tujuan utama tuga media pembelajaran menerapkan teknolog mata pelajaran virtual class matematika berbasi second life virtual class onlin second life aplikasi virtual class terbagi 6 bab materi mata pelajaran matematika siswa sampai kela vii didalam virtual class evaluasi babnyajika nilai evaluasi kkm kriteria kelulusan minim siswa wajib pendalaman materi evaluasi ulang kkm nya kkm mata pelajaran matematika siswa vii sampai negeri 1 tulangan nilai 75 kendala uji coba aplikasi kurangnya koneksi internet kuat aplikasi bersifat onlin memperlukan konekasi internet lumayan tinggikata kunci internet virtual class second life matematika,rpl
penjadwalan mata kuliah program studi teknik informatika universita trunojoyo madura pergantian semest faktor mendukung penjadwalan mata kuliah dosen mahasiswa mata kuliah ruang tersedia permasalahan optimasi penjadwalan dipelajari dicari metodolog pendekatan tekni berkembang solusi alternatif ditawarkan penelitian algoritma particl swarm optim pso utnuk optimasi jadwal kuliah algoritma pso memiliki tooltool handal penggunaan mudah hasil penelitian algoritma particl swarm optimizt diterapkan optimasi penjadwalan mata kuliah memaksimalkan penggunaan parameterparamet algoritma particl swarm optimizt nilai gue mengoptimalkan nilai veloc nilai c1 c2 nilai gue nilai c1 c2,komputasi
